DateTime,SPX.GI,DJI.GI,IXIC.GI,GSPTSE.GI,IBOVESPA.GI,MERV.GI,MXX.GI,FTSE.GI,FCHI.GI,GDAXI.GI,FTSEMIB.FI,IBEX.GI,SSMI.GI,BFX.GI,AEX.GI,N225.GI,SENSEX.BO,STI.GI,AS51.GI,KS11.GI,000001.SH,399001.SZ,000300.SH,HSI.HI,NZ50.GI,SETI.GI,136647.MI,IPSA.GI,ISEQ.GI,BVLX.GI,KAX.GI,HEX.GI,OSEAX.GI,OMXS30.GI
2007/03/23,1436.11,12481.01,2448.93,13237.66,45532.5313,2085.51,28272.03,6339.4,5634.75,6899.06,41816,14545.7,9089.85,4500.75,513.84,17480.61,13285.93,3142.28,5952.3,1447.38,3074.286,8489.859,2716.266,19692.64,4064.05,677.79,1120.596376,2954.35,9512.86,3688.67,466.77,10418.2,522.157,1221.85
2007/03/26,1437.5,12469.07,2455.63,13302.88,45644.5586,2077.02,28158.97,6291.9,5576.3,6828.82,41343,14469.6,9006.03,4448.51,508.8,17521.96,13124.32,3139.83,5990.7,1449.77,3122.811,8631.391,2764.034,19765.85,4105.15,679.04,1106.170173,2945.29,9448.64,3701.92,465.17,10340.2,519.162,1206.26
2007/03/27,1428.61,12397.29,2437.43,13218.76,45206.5313,2060.28,28124.33,6292.6,5587.06,6858.34,41337,14536.8,8966.29,4472.22,508.21,17365.05,13124.32,3167.62,5964.2,1453.23,3138.826,8629.225,2784.023,19706.79,4127.28,678.57,1060.066773,2918.85,9378.64,3687.31,464.86,10298.89,515.849,1214.63
2007/03/28,1417.23,12300.36,2417.1,13197.15,44484.1016,2072.07,28098.28,6267.2,5552.69,6816.89,41201,14483,8870.56,4441.23,505.11,17254.73,12884.34,3136.34,5923.2,1439.74,3173.018,8587.347,2797.649,19553.87,4109.87,669.04,1037.718247,2890.46,9269.64,3654.93,457.87,10207.9,519.518,1201.14
2007/03/29,1422.53,12348.75,2417.88,13258.02,45355.1289,2099.09,28704.24,6324.2,5631.53,6897.08,41766,14605.3,8977.45,4493.7,511.85,17263.94,12979.66,3161.98,5960.9,1450.95,3197.537,8579.324,2783.305,19821.78,4112.56,671.62,1084.376963,2919.72,9410.63,3671.26,464.86,10289.84,522.486,1214.28
2007/03/30,1420.86,12354.35,2421.64,13165.5,45804.6602,2102.78,28747.69,6308,5634.16,6917.03,41771,14641.7,8976.99,4471.65,510.5,17287.65,13072.1,3160.93,5995,1452.55,3183.983,8549.199,2781.784,19800.93,4107.14,673.71,1102.457334,2929,9375.3,3666.9,466.59,10312.62,521.197,1214.41
2007/04/02,1424.55,12382.3,2422.26,13265.8,45597.4805,2102.78,29171.52,6315.5,5645.56,6937.17,41990,14730.8,8956.31,4485.69,512.02,17028.41,12455.37,3170.03,5915.8,1459.53,3252.595,8785.828,2850.107,19809.67,4137.95,679.62,1090.796967,2940.63,9340.57,3695.1,465.69,10261.82,521.829,1225.98
2007/04/03,1437.77,12510.3,2450.33,13361.23,46288.1602,2114.62,29348.09,6366.1,5711.91,7045.56,42398,14953.2,9053.95,4547.42,516.04,17244.05,12624.58,3206.54,6013.4,1463.75,3291.299,8963.469,2888.115,20002.7,4175.29,686.53,1054.897056,2967.18,9400.98,3724.11,469.4,10393.37,524.423,1245.57
2007/04/04,1439.37,12530.05,2458.69,13448.31,46553.9297,2127.48,29370.94,6364.7,5739.01,7073.91,42412,14943.1,9057.62,4558.5,517.6,17544.09,12786.77,3257.02,6097.2,1483.41,3291.542,9090.463,2911.821,20209.71,4187.98,693.54,1071.684879,2986.62,9357.47,3737.35,471.39,10460.5,525.635,1241.43
2007/04/05,1443.76,12560.2,2471.34,13425.02,46646.5703,2127.48,29370.94,6397.3,5741.38,7099.91,42463,14974.9,9099.08,4553.63,519.29,17491.42,12856.08,3262.26,6077.1,1482.04,3319.14,9161.476,2945.045,20209.71,4184.7,692.47,1072.042328,2996.09,9418.24,3737.59,471.39,10496.39,525.635,1242.18
2007/04/06,1443.76,12560.2,2471.34,13425.02,46646.5703,2127.48,29370.94,6397.3,5741.38,7099.91,42463,14974.9,9099.08,4553.63,519.29,17484.78,12856.08,3262.26,6077.1,1484.15,3323.585,9268.234,2972.008,20209.71,4184.7,692.47,1050.895459,2996.09,9418.24,3737.59,471.39,10496.39,525.635,1242.18
2007/04/09,1444.61,12569.14,2469.18,13482.33,46854.7109,2131.94,29632.2,6397.3,5741.38,7099.91,42463,14974.9,9099.08,4553.63,519.29,17743.76,13177.74,3318.29,6077.1,1501.06,3398.95,9475.711,3038.172,20209.71,4184.7,688.55,1064.33706,3019.61,9418.24,3737.59,471.39,10496.39,525.635,1242.18
2007/04/10,1448.39,12573.85,2477.61,13431.3,47174.0703,2155.58,29515.64,6417.8,5766.27,7166.67,42892,15005.5,9150.65,4595.72,524.09,17664.69,13189.54,3336.72,6153,1499.16,3444.291,9652.679,3081.568,20347.87,4180.47,689.48,1067.300108,3041.76,9531.72,3755.45,477.77,10548.31,528.858,1255.73
2007/04/11,1438.87,12484.62,2459.31,13400.99,46939.1914,2154.5,29278.75,6413.3,5751.92,7152.83,42805,14997.6,9136.09,4587.7,522.1,17670.07,13183.24,3336.52,6151.4,1513.42,3495.224,9753.775,3121.319,20449.43,4147.36,695.1,1065.041553,3040.78,9557.89,3762.28,472.99,10539.57,527.542,1249.19
2007/04/12,1447.8,12552.96,2480.32,13499.65,47346.5586,2188.07,29606.97,6416.4,5748.94,7142.95,42756,14883,9110.06,4568.24,518.91,17540.42,13113.81,3283.86,6158.2,1525.61,3531.029,9964.78,3176.437,20380.21,4168.1,692.46,1079.078288,3065.63,9552.88,3750.14,470.48,10487.63,523.078,1253.21
2007/04/13,1452.85,12612.13,2491.94,13578.62,47926.2305,2212.98,29762.22,6462.4,5789.34,7212.07,43016,14965.3,9177.48,4581.26,523.68,17363.95,13384.08,3291.17,6135.8,1520.78,3518.267,10019.922,3169.233,20340.97,4164.3,692.46,1062.133008,3083.89,9600.87,3765.46,472.98,10521.52,527.402,1263.53
2007/04/16,1468.47,12720.46,2518.33,13659.98,48921.2109,2224.83,29718.66,6516.2,5861.97,7338.06,43440,15020.8,9269.9,4614.86,532.09,17628.3,13695.58,3333.92,6197.7,1532.04,3596.441,10249.101,3255.998,20757.53,4170.71,692.46,1043.938899,3094.07,9703.04,3811.13,479.71,10595.69,531.964,1277.64
2007/04/17,1471.48,12773.04,2516.95,13657.95,48755.4805,2195.16,29598.99,6497.8,5858.14,7348.83,43476,14966,9228,4602.16,532.68,17527.45,13607.04,3333.86,6186.5,1528.66,3611.87,10288.997,3283.604,20788.61,4177.01,695.03,1020.530147,3082.55,9699.53,3812.19,480.81,10601.7,532.99,1278.27
2007/04/18,1472.5,12803.84,2510.5,13711.96,48709.8398,2211.96,29559.52,6449.4,5835.95,7282.34,43286,14870.4,9278.53,4576.41,531.24,17667.33,13672.19,3326.85,6236.9,1534.58,3612.396,10401.619,3304.501,20777.09,4193.57,692.27,1048.056803,3106.63,9632.81,3815.65,480.81,10520.69,527.249,1271.75
2007/04/19,1470.73,12808.63,2505.35,13574.7,48762.1289,2200.27,29614.05,6440.6,5829.04,7242.73,42974,14821.7,9256.79,4549.94,528.66,17371.97,13619.7,3209.17,6165.07,1513.66,3449.016,9857.226,3150.303,20299.71,4180.64,687.23,1032.794424,3133.87,9601.77,3822.04,485.18,10616.94,525.643,1267.38
2007/04/20,1484.35,12961.98,2526.39,13664.71,49408.1797,2216.6,29832.48,6486.8,5938.9,7342.54,43549,15080.9,9399.75,4630.43,536.36,17452.62,13897.41,3280.99,6207.5,1533.08,3584.204,10258.64,3289.282,20566.59,4182.9,687.53,994.991717,3150.51,9703.68,3858.49,488.29,10767.34,533.233,1282.18
2007/04/23,1480.93,12919.4,2523.67,13628.97,49162.0898,2192.42,29593.85,6479.7,5917.32,7335.62,43466,14987.1,9438.07,4612.5,535.47,17455.37,13928.33,3312.13,6209.2,1544.35,3710.886,10685.057,3431.318,20556.57,4201.64,686.18,951.122273,3117.76,9701.49,3845.98,488.84,10783.44,538.808,1278.43
2007/04/24,1480.41,12953.94,2524.54,13590.33,49070.8594,2181.16,29544.18,6429.5,5886.03,7270.32,43303,14578.7,9392.42,4612.31,532.56,17451.77,14136.72,3298.53,6188.2,1556.71,3720.532,10669.041,3445.196,20572.8,4163.11,685.48,908.82656,3114.56,9573.39,3828.63,481.95,10684.53,535.46,1260.99
2007/04/25,1495.42,13089.89,2547.89,13672.85,49675.5898,2185.46,29444.15,6461.9,5947.33,7343.08,43755,14620.4,9429.26,4641.23,535.33,17236.16,14217.77,3289.7,6188.2,1545.55,3743.959,10668.273,3448.281,20536.78,4163.11,690.3,917.261414,3141.38,9542.58,3870.71,485.88,10774.14,537.797,1264.73
2007/04/26,1494.25,13105.5,2554.46,13597.52,49067.6914,2188.81,29342.7,6469.4,5944.44,7387.02,43844,14611,9481.25,4657.98,534.04,17429.17,14228.88,3336,6212.2,1553.13,3783.063,10848.776,3493.581,20667.29,4174.9,690.79,917.318575,3146.27,9601.24,3881.48,487.83,10885.98,540.981,1274.8
2007/04/27,1494.07,13120.94,2557.21,13632.01,49229.6016,2197.77,29372.93,6418.7,5930.77,7378.12,43642,14403.6,9419.9,4643.43,530.49,17400.41,13908.58,3325.75,6151.6,1542.52,3759.867,10688.551,3470.523,20526.5,4181.45,695.11,922.611816,3149.19,9470.62,3895.56,484.91,10836.28,537.629,1264.61
2007/04/30,1482.37,13062.91,2525.09,13416.68,48956.3906,2154.55,28996.71,6449.2,5960.04,7408.87,43755,14374.6,9428.27,4614.76,530.81,17400.41,13872.37,3285.74,6166,1542.24,3841.272,10865.882,3558.709,20318.98,4194.64,699.16,931.846623,3161.22,9470.48,3911.54,485.46,10818.23,541.008,1273.83
